date_pt,whale_presence_rating,vsr_season,s_fincount,fin_acoustic,s_humpbackcount,humpback_acoustic,s_bluecount,blue_acoustic,bwmv,bwmv_rating,blue_acoustic_count,fin_acoustic_count,humpback_acoustic_count,n_periods,blue_acoustic_percent,fin_acoustic_percent,humpback_acoustic_percent,zone
1/18/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.08,low,0,0,0,52,0,0,0,Socal VSR
1/19/2023,Low,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.1,low,0,1,0,72,0,1,0,Socal VSR
1/20/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.07,low,0,0,0,49,0,0,0,Socal VSR
1/21/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.05,low,0,0,0,45,0,0,0,Socal VSR
1/22/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.05,low,0,0,0,77,0,0,0,Socal VSR
1/23/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.04,low,0,0,0,54,0,0,0,Socal VSR
1/24/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.04,low,0,0,0,64,0,0,0,Socal VSR
1/25/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.04,low,0,0,0,61,0,0,0,Socal VSR
1/26/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.07,low,0,0,0,72,0,0,0,Socal VSR
1/27/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.05,low,0,0,0,66,0,0,0,Socal VSR
1/28/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.04,low,0,0,0,73,0,0,0,Socal VSR
1/29/2023,Low,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.04,low,0,0,2,59,0,0,3,Socal VSR
1/30/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.04,low,0,0,0,49,0,0,0,Socal VSR
1/31/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.03,low,0,0,0,52,0,0,0,Socal VSR
2/1/2023,Medium,inactive,0,High Rating,4,Low Rating,0,Low Rating,0.04,low,0,4,0,33,0,12,0,Socal VSR
2/2/2023,Medium,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.05,low,0,2,0,49,0,4,0,Socal VSR
2/3/2023,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.05,low,0,0,0,46,0,0,0,Socal VSR
2/4/2023,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.04,low,0,0,0,51,0,0,0,Socal VSR
2/5/2023,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.04,low,0,0,0,56,0,0,0,Socal VSR
2/6/2023,High,inactive,0,High Rating,0,Low Rating,0,Low Rating,0.05,low,0,5,0,43,0,12,0,Socal VSR
2/7/2023,Medium,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.05,low,0,3,0,48,0,6,0,Socal VSR
2/8/2023,High,inactive,0,Low Rating,1,Low Rating,0,Low Rating,0.04,low,0,0,0,62,0,0,0,Socal VSR
2/9/2023,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.04,low,0,0,0,48,0,0,0,Socal VSR
2/10/2023,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.04,low,0,0,0,66,0,0,0,Socal VSR
2/11/2023,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,NA,offline,0,0,0,58,0,0,0,Socal VSR
2/12/2023,High,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.04,low,0,1,0,46,0,2,0,Socal VSR
2/13/2023,Low,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.04,low,0,2,0,54,0,4,0,Socal VSR
2/14/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.04,low,0,0,0,65,0,0,0,Socal VSR
2/15/2023,Medium,inactive,0,Low Rating,1,Low Rating,0,Low Rating,0.03,low,0,0,0,57,0,0,0,Socal VSR
2/16/2023,Medium,inactive,0,Medium Rating,2,Low Rating,0,Low Rating,0.03,low,0,1,0,58,0,2,0,Socal VSR
2/17/2023,High,inactive,0,Medium Rating,0,Low Rating,0,Low Rating,0.03,low,0,2,0,59,0,3,0,Socal VSR
2/18/2023,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.03,low,0,0,0,55,0,0,0,Socal VSR
2/19/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.03,low,0,0,0,64,0,0,0,Socal VSR
2/20/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.04,low,0,0,0,72,0,0,0,Socal VSR
2/21/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.04,low,0,0,0,89,0,0,0,Socal VSR
2/22/2023,Medium,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.04,low,0,0,0,68,0,0,0,Socal VSR
2/23/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.03,low,0,0,0,47,0,0,0,Socal VSR
2/24/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.03,low,0,0,0,63,0,0,0,Socal VSR
2/25/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.02,low,0,0,0,52,0,0,0,Socal VSR
2/26/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.02,low,0,0,0,52,0,0,0,Socal VSR
2/27/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.03,low,0,0,0,51,0,0,0,Socal VSR
2/28/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.02,low,0,0,0,46,0,0,0,Socal VSR
3/1/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.03,low,0,0,0,66,0,0,0,Socal VSR
3/2/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.03,low,0,0,0,51,0,0,0,Socal VSR
3/3/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.02,low,0,0,0,57,0,0,0,Socal VSR
3/4/2023,Low,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.02,low,0,0,0,66,0,0,0,Socal VSR
3/5/2023,Low,inactive,0,Low Rating,1,Low Rating,0,Low Rating,0.02,low,0,0,0,50,0,0,0,Socal VSR
3/6/2023,Medium,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.02,low,0,0,2,55,0,0,4,Socal VSR
3/7/2023,Medium,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.02,low,0,0,1,73,0,0,1,Socal VSR
3/8/2023,Medium,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.02,low,0,0,4,57,0,0,7,Socal VSR
3/9/2023,Medium,inactive,0,Low Rating,2,High Rating,0,Low Rating,0.02,low,0,0,9,50,0,0,18,Socal VSR
3/10/2023,High,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.02,low,0,0,8,50,0,0,16,Socal VSR
3/11/2023,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.02,low,0,0,6,47,0,0,13,Socal VSR
3/12/2023,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.08,low,0,0,5,49,0,0,10,Socal VSR
3/13/2023,High,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.1,low,0,0,10,48,0,0,21,Socal VSR
3/14/2023,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.09,low,0,0,7,60,0,0,12,Socal VSR
3/15/2023,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.08,low,0,0,4,62,0,0,6,Socal VSR
3/16/2023,High,inactive,0,Low Rating,3,High Rating,0,Low Rating,0.09,low,0,0,10,44,0,0,23,Socal VSR
3/17/2023,High,inactive,0,Low Rating,4,Medium Rating,0,Low Rating,0.08,low,0,0,7,49,0,0,14,Socal VSR
3/18/2023,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.08,low,0,0,3,45,0,0,7,Socal VSR
3/19/2023,High,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.1,low,0,0,11,57,0,0,19,Socal VSR
3/20/2023,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.09,low,0,0,3,53,0,0,6,Socal VSR
3/21/2023,High,inactive,0,Low Rating,0,Low Rating,0,Low Rating,0.12,low,0,0,0,60,0,0,0,Socal VSR
3/22/2023,Medium,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.09,low,0,0,7,48,0,0,15,Socal VSR
3/23/2023,Medium,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.09,low,0,0,4,47,0,0,9,Socal VSR
3/24/2023,High,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.07,low,0,0,9,53,0,0,17,Socal VSR
3/25/2023,High,inactive,0,Low Rating,1,High Rating,0,Low Rating,0.05,low,0,0,10,49,0,0,20,Socal VSR
3/26/2023,High,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.05,low,0,0,6,40,0,0,15,Socal VSR
3/27/2023,High,inactive,0,Low Rating,5,High Rating,0,Low Rating,0.05,low,0,0,14,35,0,0,40,Socal VSR
3/28/2023,High,inactive,0,Low Rating,5,High Rating,0,Low Rating,0.05,low,0,0,12,41,0,0,29,Socal VSR
3/29/2023,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.06,low,0,0,7,54,0,0,13,Socal VSR
3/30/2023,High,inactive,0,Low Rating,4,High Rating,0,Low Rating,0.06,low,0,0,11,34,0,0,32,Socal VSR
3/31/2023,High,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.07,low,0,0,12,33,0,0,36,Socal VSR
4/1/2023,High,inactive,0,Low Rating,1,High Rating,0,Low Rating,0.07,low,0,0,7,43,0,0,16,Socal VSR
4/2/2023,High,inactive,0,Low Rating,1,High Rating,0,Low Rating,0.06,low,0,0,10,62,0,0,16,Socal VSR
4/3/2023,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.08,low,0,0,1,57,0,0,2,Socal VSR
4/4/2023,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.04,low,0,0,4,62,0,0,6,Socal VSR
4/5/2023,High,inactive,0,Low Rating,1,Medium Rating,0,Low Rating,0.03,low,0,0,6,55,0,0,11,Socal VSR
4/6/2023,High,inactive,0,Low Rating,22,Medium Rating,0,Low Rating,0.04,low,0,0,7,64,0,0,11,Socal VSR
4/7/2023,High,inactive,0,Low Rating,15,High Rating,0,Low Rating,0.04,low,0,0,13,45,0,0,29,Socal VSR
4/8/2023,High,inactive,0,Low Rating,20,Medium Rating,0,Low Rating,0.05,low,0,0,2,65,0,0,3,Socal VSR
4/9/2023,High,inactive,0,Low Rating,1,Medium Rating,0,Low Rating,0.05,low,0,0,8,64,0,0,12,Socal VSR
4/10/2023,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.06,low,0,0,6,64,0,0,9,Socal VSR
4/11/2023,High,inactive,0,Low Rating,2,Medium Rating,0,Low Rating,0.08,low,0,0,3,66,0,0,5,Socal VSR
4/12/2023,High,inactive,0,Low Rating,2,High Rating,0,Low Rating,0.12,low,0,0,15,39,0,0,38,Socal VSR
4/13/2023,High,inactive,0,Low Rating,12,High Rating,0,Low Rating,0.1,low,0,0,10,58,0,0,17,Socal VSR
4/14/2023,High,inactive,0,Low Rating,7,Medium Rating,0,Low Rating,0.08,low,0,0,1,50,0,0,2,Socal VSR
4/15/2023,High,inactive,0,Low Rating,40,Medium Rating,0,Low Rating,0.09,low,0,0,8,61,0,0,13,Socal VSR
4/16/2023,High,inactive,0,Low Rating,11,Medium Rating,0,Low Rating,0.07,low,0,0,2,74,0,0,3,Socal VSR
4/17/2023,High,inactive,0,Low Rating,1,Medium Rating,0,Low Rating,0.11,low,0,0,8,66,0,0,12,Socal VSR
4/18/2023,High,inactive,0,Low Rating,0,Medium Rating,0,Low Rating,0.11,low,0,0,4,78,0,0,5,Socal VSR
4/19/2023,High,inactive,0,Low Rating,1,Medium Rating,0,Low Rating,0.09,low,0,0,2,72,0,0,3,Socal VSR
4/20/2023,High,inactive,0,Low Rating,13,Medium Rating,0,Low Rating,0.08,low,0,0,8,59,0,0,14,Socal VSR
4/21/2023,High,inactive,0,Low Rating,41,Medium Rating,0,Low Rating,0.08,low,0,0,1,70,0,0,1,Socal VSR
4/22/2023,High,inactive,0,Low Rating,18,Medium Rating,0,Low Rating,0.13,low,0,0,2,57,0,0,4,Socal VSR
4/23/2023,High,inactive,0,Low Rating,0,High Rating,0,Low Rating,0.26,low,0,0,19,40,0,0,48,Socal VSR
4/24/2023,High,inactive,0,Low Rating,1,High Rating,0,Low Rating,0.29,low,0,0,19,34,0,0,56,Socal VSR
4/25/2023,High,inactive,0,Low Rating,7,High Rating,0,Low Rating,0.2,low,0,0,22,32,0,0,69,Socal VSR
4/26/2023,High,inactive,0,Low Rating,10,High Rating,0,Low Rating,0.23,low,0,0,21,40,0,0,52,Socal VSR
4/27/2023,High,inactive,0,Low Rating,3,High Rating,0,Low Rating,0.19,low,0,0,14,48,0,0,29,Socal VSR
4/28/2023,High,inactive,0,Low Rating,16,High Rating,0,Low Rating,0.15,low,0,0,18,53,0,0,34,Socal VSR
4/29/2023,High,inactive,0,Low Rating,24,High Rating,0,Low Rating,0.21,low,0,0,13,45,0,0,29,Socal VSR
4/30/2023,High,inactive,0,Low Rating,6,High Rating,0,Low Rating,0.21,low,0,0,8,39,0,0,21,Socal VSR
5/1/2023,High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.24,low,0,0,2,61,0,0,3,Socal VSR
5/2/2023,High,active,0,Low Rating,7,High Rating,0,Low Rating,0.18,low,0,0,9,50,0,0,18,Socal VSR
5/3/2023,High,active,0,Low Rating,2,High Rating,0,Low Rating,0.17,low,0,0,11,68,0,0,16,Socal VSR
5/4/2023,High,active,0,Low Rating,10,High Rating,0,Low Rating,0.2,low,0,0,10,48,0,0,21,Socal VSR
5/5/2023,High,active,0,Medium Rating,36,Medium Rating,0,Low Rating,0.23,low,0,1,6,55,0,2,11,Socal VSR
5/6/2023,High,active,0,Medium Rating,11,Medium Rating,0,Low Rating,0.31,low,0,2,5,62,0,3,8,Socal VSR
5/7/2023,High,active,0,Low Rating,7,High Rating,0,Low Rating,NA,offline,0,0,9,54,0,0,17,Socal VSR
5/8/2023,High,active,0,Low Rating,0,Medium Rating,0,Low Rating,NA,offline,0,0,4,51,0,0,8,Socal VSR
5/9/2023,High,active,0,Low Rating,7,Medium Rating,0,Low Rating,NA,offline,0,0,5,45,0,0,11,Socal VSR
5/10/2023,High,active,0,Low Rating,0,Low Rating,0,Low Rating,NA,offline,0,0,0,61,0,0,0,Socal VSR
5/11/2023,High,active,0,Low Rating,22,Low Rating,0,Low Rating,NA,offline,0,0,0,61,0,0,0,Socal VSR
5/12/2023,High,active,0,Low Rating,21,Low Rating,0,Low Rating,NA,offline,0,0,0,55,0,0,0,Socal VSR
5/13/2023,High,active,0,Low Rating,18,Low Rating,0,Low Rating,0.29,low,0,0,0,62,0,0,0,Socal VSR
5/14/2023,High,active,0,Low Rating,8,Medium Rating,0,Low Rating,0.37,low,0,0,1,49,0,0,2,Socal VSR
5/15/2023,High,active,0,Low Rating,7,Medium Rating,0,Low Rating,0.39,low,0,0,7,52,0,0,13,Socal VSR
5/16/2023,High,active,0,Low Rating,22,Medium Rating,0,Low Rating,0.38,low,0,0,6,47,0,0,13,Socal VSR
5/17/2023,High,active,0,Low Rating,0,Medium Rating,0,Low Rating,0.36,low,0,0,2,54,0,0,4,Socal VSR
5/18/2023,High,active,0,Low Rating,10,Medium Rating,0,Low Rating,0.37,low,0,0,3,57,0,0,5,Socal VSR
5/19/2023,High,active,0,Low Rating,14,High Rating,0,Low Rating,0.35,low,0,0,16,50,0,0,32,Socal VSR
5/20/2023,High,active,0,Low Rating,11,Medium Rating,0,Low Rating,0.43,low,0,0,7,54,0,0,13,Socal VSR
5/21/2023,High,active,0,Low Rating,13,Medium Rating,0,Low Rating,0.44,low,0,0,2,56,0,0,4,Socal VSR
5/22/2023,High,active,0,Low Rating,7,High Rating,0,Low Rating,0.45,low,0,0,14,48,0,0,29,Socal VSR
5/23/2023,High,active,0,Low Rating,9,High Rating,0,Medium Rating,0.48,low,1,0,14,54,2,0,26,Socal VSR
5/24/2023,High,active,0,Low Rating,12,Medium Rating,0,Low Rating,0.44,low,0,0,3,61,0,0,5,Socal VSR
5/25/2023,High,active,0,Low Rating,55,Medium Rating,1,Low Rating,0.42,low,0,0,2,64,0,0,3,Socal VSR
5/26/2023,High,active,0,Medium Rating,0,Low Rating,0,Low Rating,0.38,low,0,1,0,38,0,3,0,Socal VSR
5/27/2023,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.48,low,0,0,0,51,0,0,0,Socal VSR
5/28/2023,High,active,0,Low Rating,4,Medium Rating,0,Low Rating,0.47,low,0,0,2,47,0,0,4,Socal VSR
5/29/2023,High,active,0,Low Rating,6,Medium Rating,0,Low Rating,0.48,low,0,0,2,51,0,0,4,Socal VSR
5/30/2023,Medium,active,0,Low Rating,6,Low Rating,0,Low Rating,0.51,low,0,0,0,65,0,0,0,Socal VSR
5/31/2023,Medium,active,0,Low Rating,3,Low Rating,0,Medium Rating,0.52,low,1,0,0,75,1,0,0,Socal VSR
6/1/2023,Medium,active,0,Low Rating,0,Low Rating,0,High Rating,0.49,low,8,0,0,77,10,0,0,Socal VSR
6/2/2023,Very High,active,0,Low Rating,8,Medium Rating,0,Medium Rating,0.5,low,3,0,1,58,5,0,2,Socal VSR
6/3/2023,Very High,active,0,Low Rating,11,Low Rating,0,Low Rating,0.55,low,0,0,0,58,0,0,0,Socal VSR
6/4/2023,Very High,active,0,Low Rating,1,Low Rating,0,Low Rating,0.5,low,0,0,0,51,0,0,0,Socal VSR
6/5/2023,Very High,active,0,Low Rating,5,High Rating,0,Medium Rating,0.52,low,1,0,7,48,2,0,15,Socal VSR
6/6/2023,High,active,0,Low Rating,17,Medium Rating,0,Medium Rating,0.57,low,3,0,2,51,6,0,4,Socal VSR
6/7/2023,Very High,active,0,Low Rating,12,Low Rating,0,Low Rating,0.67,low,0,0,0,58,0,0,0,Socal VSR
6/8/2023,High,active,0,Medium Rating,15,Low Rating,0,Low Rating,0.67,low,0,3,0,67,0,4,0,Socal VSR
6/9/2023,High,active,2,Low Rating,4,Low Rating,0,Low Rating,0.65,low,0,0,0,71,0,0,0,Socal VSR
6/10/2023,Very High,active,0,Low Rating,11,Low Rating,0,Low Rating,0.62,low,0,0,0,60,0,0,0,Socal VSR
6/11/2023,Very High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.62,low,0,0,0,60,0,0,0,Socal VSR
6/12/2023,Very High,active,0,Low Rating,9,Low Rating,0,Low Rating,0.61,low,0,0,0,57,0,0,0,Socal VSR
6/13/2023,High,active,0,Low Rating,16,Low Rating,0,Low Rating,0.66,low,0,0,0,73,0,0,0,Socal VSR
6/14/2023,High,active,0,Medium Rating,15,Low Rating,0,Low Rating,0.68,low,0,1,0,55,0,2,0,Socal VSR
6/15/2023,High,active,0,Medium Rating,5,Low Rating,0,Medium Rating,0.68,low,3,2,0,54,6,4,0,Socal VSR
6/16/2023,High,active,0,Low Rating,5,Medium Rating,0,Low Rating,0.68,low,0,0,1,60,0,0,2,Socal VSR
6/17/2023,High,active,0,Low Rating,11,Low Rating,0,Medium Rating,0.7,low,1,0,0,57,2,0,0,Socal VSR
6/18/2023,High,active,0,Low Rating,2,Low Rating,0,Low Rating,0.72,low,0,0,0,62,0,0,0,Socal VSR
6/19/2023,High,active,0,Low Rating,4,Low Rating,0,Medium Rating,0.72,low,1,0,0,60,2,0,0,Socal VSR
6/20/2023,High,active,0,Low Rating,15,Low Rating,0,Low Rating,0.72,low,0,0,0,56,0,0,0,Socal VSR
6/21/2023,High,active,0,Low Rating,12,Low Rating,0,Low Rating,0.69,low,0,0,0,55,0,0,0,Socal VSR
6/22/2023,High,active,0,Low Rating,6,Low Rating,0,Low Rating,0.66,low,0,0,0,59,0,0,0,Socal VSR
6/23/2023,High,active,0,Low Rating,12,Low Rating,0,Low Rating,0.6,low,0,0,0,51,0,0,0,Socal VSR
6/24/2023,High,active,0,Low Rating,26,Low Rating,0,Low Rating,0.68,low,0,0,0,49,0,0,0,Socal VSR
6/25/2023,Medium,active,0,Low Rating,19,Low Rating,0,Low Rating,0.68,low,0,0,0,42,0,0,0,Socal VSR
6/26/2023,Low,active,0,Low Rating,4,Low Rating,0,Low Rating,0.68,low,0,0,0,49,0,0,0,Socal VSR
6/27/2023,High,active,0,Low Rating,16,Low Rating,0,Low Rating,0.66,low,0,0,0,51,0,0,0,Socal VSR
6/28/2023,High,active,0,Low Rating,9,Low Rating,0,Low Rating,0.65,low,0,0,0,57,0,0,0,Socal VSR
6/29/2023,High,active,0,Low Rating,7,Low Rating,0,Low Rating,0.64,low,0,0,0,48,0,0,0,Socal VSR
6/30/2023,High,active,0,Low Rating,6,Low Rating,0,Low Rating,0.64,low,0,0,0,30,0,0,0,Socal VSR
7/1/2023,High,active,0,Low Rating,8,Low Rating,0,Low Rating,0.69,low,0,0,0,33,0,0,0,Socal VSR
7/2/2023,High,active,0,Low Rating,7,Low Rating,0,Low Rating,0.69,low,0,0,0,39,0,0,0,Socal VSR
7/3/2023,High,active,0,Low Rating,0,Low Rating,0,Low Rating,0.68,low,0,0,0,47,0,0,0,Socal VSR
7/4/2023,High,active,0,Low Rating,1,Low Rating,0,Low Rating,0.68,low,0,0,0,32,0,0,0,Socal VSR
7/5/2023,High,active,0,Low Rating,23,Low Rating,0,Low Rating,0.68,low,0,0,0,35,0,0,0,Socal VSR
7/6/2023,High,active,0,Low Rating,17,Low Rating,0,Low Rating,0.69,low,0,0,0,42,0,0,0,Socal VSR
7/7/2023,High,active,0,Low Rating,14,Low Rating,0,Low Rating,0.69,low,0,0,0,38,0,0,0,Socal VSR
7/8/2023,High,active,0,Low Rating,8,Low Rating,0,Low Rating,0.7,low,0,0,0,45,0,0,0,Socal VSR
7/9/2023,High,active,0,Low Rating,2,Low Rating,0,Low Rating,0.71,low,0,0,0,46,0,0,0,Socal VSR
7/10/2023,High,active,0,Low Rating,4,Low Rating,0,Low Rating,0.71,low,0,0,0,39,0,0,0,Socal VSR
7/11/2023,High,active,0,Low Rating,5,Low Rating,0,Low Rating,0.71,low,0,0,0,41,0,0,0,Socal VSR
7/12/2023,High,active,0,Low Rating,16,Low Rating,0,Low Rating,0.73,low,0,0,0,42,0,0,0,Socal VSR
7/13/2023,High,active,0,Low Rating,8,Low Rating,0,Low Rating,0.74,low,0,0,0,43,0,0,0,Socal VSR
7/14/2023,High,active,0,Low Rating,11,Low Rating,0,Low Rating,0.75,medium,0,0,0,46,0,0,0,Socal VSR
7/15/2023,High,active,0,Low Rating,10,Low Rating,0,Medium Rating,0.76,medium,1,0,0,38,3,0,0,Socal VSR
7/16/2023,High,active,0,Low Rating,7,Low Rating,0,Medium Rating,0.76,medium,2,0,0,41,5,0,0,Socal VSR
7/17/2023,High,active,0,Low Rating,8,Low Rating,0,Low Rating,0.77,medium,0,0,0,46,0,0,0,Socal VSR
7/18/2023,High,active,0,Low Rating,0,Medium Rating,0,Low Rating,NA,offline,0,0,1,51,0,0,2,Socal VSR
7/19/2023,High,active,0,Low Rating,0,Low Rating,0,Medium Rating,NA,offline,3,0,0,45,7,0,0,Socal VSR
7/20/2023,High,active,0,Low Rating,18,Low Rating,0,High Rating,NA,offline,16,0,0,51,31,0,0,Socal VSR
7/21/2023,Very High,active,0,Low Rating,5,Low Rating,0,High Rating,NA,offline,16,0,0,47,34,0,0,Socal VSR
7/22/2023,Very High,active,0,Low Rating,7,Low Rating,0,Low Rating,NA,offline,0,0,0,42,0,0,0,Socal VSR
7/23/2023,Very High,active,0,Low Rating,6,Low Rating,0,Low Rating,NA,offline,0,0,0,52,0,0,0,Socal VSR
7/24/2023,Very High,active,0,Low Rating,6,Low Rating,0,Low Rating,NA,offline,0,0,0,48,0,0,0,Socal VSR
7/25/2023,Very High,active,0,High Rating,4,Low Rating,0,Low Rating,NA,offline,0,7,0,44,0,16,0,Socal VSR
7/26/2023,Very High,active,0,High Rating,11,Low Rating,12,Low Rating,NA,offline,0,5,0,50,0,10,0,Socal VSR
7/27/2023,Very High,active,0,High Rating,6,Low Rating,0,High Rating,NA,offline,10,6,0,44,23,14,0,Socal VSR
7/28/2023,Very High,active,0,Medium Rating,3,Low Rating,0,Medium Rating,NA,offline,3,2,0,42,7,5,0,Socal VSR
7/29/2023,Very High,active,0,Low Rating,12,Low Rating,0,Medium Rating,NA,offline,1,0,0,48,2,0,0,Socal VSR
7/30/2023,Very High,active,0,High Rating,3,Low Rating,0,Low Rating,NA,offline,0,5,0,38,0,13,0,Socal VSR
7/31/2023,Very High,active,0,Medium Rating,3,Medium Rating,0,Low Rating,NA,offline,0,1,2,47,0,2,4,Socal VSR
8/1/2023,Very High,active,0,High Rating,0,Low Rating,0,Medium Rating,NA,offline,1,7,0,48,2,15,0,Socal VSR
8/2/2023,Very High,active,0,Medium Rating,0,Medium Rating,0,Low Rating,NA,offline,0,2,1,73,0,3,1,Socal VSR
8/3/2023,High,active,0,Medium Rating,0,Low Rating,0,Low Rating,NA,offline,0,4,0,58,0,7,0,Socal VSR
8/4/2023,High,active,0,Medium Rating,8,Low Rating,0,Medium Rating,NA,offline,1,4,0,53,2,8,0,Socal VSR
8/5/2023,High,active,0,Medium Rating,1,Low Rating,0,Low Rating,NA,offline,0,3,0,58,0,5,0,Socal VSR
8/6/2023,Very High,active,0,Medium Rating,0,Low Rating,0,Medium Rating,NA,offline,1,4,0,49,2,8,0,Socal VSR
8/7/2023,Very High,active,0,Low Rating,0,Low Rating,0,Low Rating,NA,offline,0,0,0,64,0,0,0,Socal VSR
8/8/2023,High,active,0,Low Rating,0,Low Rating,0,Low Rating,NA,offline,0,0,0,59,0,0,0,Socal VSR
8/9/2023,Medium,active,0,Low Rating,8,Low Rating,0,Low Rating,NA,offline,0,0,0,55,0,0,0,Socal VSR
8/10/2023,High,active,0,Low Rating,0,Low Rating,4,Medium Rating,NA,offline,2,0,0,62,3,0,0,Socal VSR
8/11/2023,Very High,active,0,Medium Rating,0,Low Rating,0,Low Rating,NA,offline,0,1,0,56,0,2,0,Socal VSR
8/12/2023,Very High,active,0,High Rating,4,Low Rating,0,Low Rating,NA,offline,0,17,0,40,0,42,0,Socal VSR
8/13/2023,Very High,active,0,High Rating,2,Low Rating,0,Low Rating,NA,offline,0,9,0,43,0,21,0,Socal VSR
8/14/2023,Very High,active,0,High Rating,0,Low Rating,0,Low Rating,NA,offline,0,4,0,41,0,10,0,Socal VSR
8/15/2023,High,active,0,Medium Rating,2,Low Rating,0,Low Rating,NA,offline,0,2,0,42,0,5,0,Socal VSR
8/16/2023,High,active,0,Medium Rating,7,Low Rating,0,Medium Rating,NA,offline,2,2,0,50,4,4,0,Socal VSR
8/17/2023,High,active,0,Medium Rating,2,Low Rating,0,Low Rating,NA,offline,0,4,0,44,0,9,0,Socal VSR
8/18/2023,Very High,active,0,High Rating,4,Low Rating,0,Medium Rating,NA,offline,2,7,0,41,5,17,0,Socal VSR
8/19/2023,Very High,active,0,High Rating,3,Low Rating,0,Medium Rating,NA,offline,1,8,0,53,2,15,0,Socal VSR
8/20/2023,Very High,active,0,Medium Rating,0,Medium Rating,0,Medium Rating,NA,offline,1,2,1,51,2,4,2,Socal VSR
8/21/2023,Very High,active,0,Medium Rating,0,Medium Rating,0,Medium Rating,NA,offline,2,2,1,44,5,5,2,Socal VSR
